link2;nom;departement;circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixModele1;%_voix/ins;%_voix/exp;prediction;modele2Voix;modele2rounded
Sylvia CANTALUPPI_78_11;Sylvia CANTALUPPI;78;11;F;CANTALUPPI;Sylvia;58;LR-UMP;4;Non;Non;Non;7.4;38.9517791651;1;978;1.43;2.46;-0.128440831942;727.6089338401126;728
Mathurin LÉVIS_78_11;Mathurin LÉVIS;78;11;M;LÉVIS;Mathurin;26;FG-FI;3;Non;Non;Non;7.4;38.9517791651;1;7146;10.47;18.01;-0.160505574278;4938.072223732264;4938
Luc MISEREY_78_11;Luc MISEREY;78;11;M;MISEREY;Luc;55;EXG;3;Non;Non;Non;7.4;38.9517791651;1;988;1.45;2.49;-0.0949430597469;793.9879014729322;794
Marie-Noëlle BAS_78_12;Marie-Noëlle BAS;78;12;F;BAS;Marie-Noëlle;63;PS;7;Non;Non;Oui;7.4;38.9517791651;1;3742;5.43;8.82;-0.0283236118575;3505.7437730378515;3506
David DOUILLET_78_12;David DOUILLET;78;12;M;DOUILLET;David;48;LR-UMP;4;Oui;Oui;Oui;7.4;38.9517791651;1;10672;15.48;25.16;0.00387238582572;10768.446169450357;10768
Françoise PINSON_78_12;Françoise PINSON;78;12;F;PINSON;Françoise;58;EXG;4;Non;Non;Non;7.4;38.9517791651;1;799;1.16;1.88;-0.0966598568603;639.5682889761767;640
Antoine BARO_78_12;Antoine BARO;78;12;M;BARO;Antoine;71;FG-FI;7;Non;Non;Non;7.4;38.9517791651;1;6096;8.84;14.37;-0.105911002059;4776.765882346527;4777
Patricia CHARTON_78_12;Patricia CHARTON;78;12;F;CHARTON;Patricia;56;EELV;3;Non;Non;Non;7.4;38.9517791651;1;1169;1.7;2.76;-0.0567310001035;1025.849169175594;1026
Jean-Luc GALLAIS_78_12;Jean-Luc GALLAIS;78;12;M;GALLAIS;Jean-Luc;65;FN;7;Non;Non;Non;7.4;38.9517791651;1;5257;7.62;12.39;-0.108813131923;4091.8984307006385;4092
Florence GRANJUS_78_12;Florence GRANJUS;78;12;F;GRANJUS;Florence;55;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;13541;19.64;31.93;0.03487004132;14776.34059992068;14776
Fabien MÉTAIS_78_12;Fabien MÉTAIS;78;12;M;MÉTAIS;Fabien;30;LR-UMP;6;Non;Non;Non;7.4;38.9517791651;1;1138;1.65;2.68;-0.127171383498;849.1235354957491;849
Martine GENDRY_79_1;Martine GENDRY;79;1;F;GENDRY;Martine;65;FN;7;Non;Non;Non;7.85;42.9624798175;5;7230;8.01;15.62;-0.198216045415;4580.598767329926;4581
Guillaume CHICHE_79_1;Guillaume CHICHE;79;1;M;CHICHE;Guillaume;31;EM-MODEM;3;Non;Non;Oui;7.85;42.9624798175;5;17315;19.19;37.4;0.0514668482309;19807.009532044452;19807
Nathalie SEGUIN_79_1;Nathalie SEGUIN;79;1;F;SEGUIN;Nathalie;44;FG-FI;3;Non;Non;Non;7.85;42.9624798175;5;10598;11.74;22.89;-0.154029722558;7433.514495036161;7434
Marc THEBAULT_79_1;Marc THEBAULT;79;1;M;THEBAULT;Marc;63;LR-UMP;7;Non;Non;Non;7.85;42.9624798175;5;1271;1.41;2.75;-0.115689190761;973.7699308582802;974
Elodie TRUONG_79_1;Elodie TRUONG;79;1;F;TRUONG;Elodie;44;PS;4;Non;Non;Oui;7.85;42.9624798175;5;5522;6.12;11.93;0.00218978794589;5550.055007621706;5550
Cédric CHARLIER_79_1;Cédric CHARLIER;79;1;M;CHARLIER;Cédric;44;LR-UMP;3;Non;Non;Non;7.85;42.9624798175;5;1404;1.56;3.03;-0.0789523709557;1170.6167576212515;1171
Alain PIVETEAU_79_1;Alain PIVETEAU;79;1;M;PIVETEAU;Alain;48;PS;3;Non;Non;Non;7.85;42.9624798175;5;2954;3.27;6.38;-0.0921975198473;2388.9825148633327;2389
Delphine BATHO_79_2;Delphine BATHO;79;2;F;BATHO;Delphine;44;PS;3;Oui;Oui;Non;7.85;42.9624798175;5;5192;5.33;9.26;0.0743934014865;6384.993608571112;6385
Laurence RÉAU_79_2;Laurence RÉAU;79;2;F;RÉAU;Laurence;56;EELV;7;Non;Non;Non;7.85;42.9624798175;5;2872;2.95;5.12;-0.0835125133819;2369.582982216999;2370
Séverine VACHON_79_2;Séverine VACHON;79;2;F;VACHON;Séverine;36;LR-UMP;4;Non;Non;Non;7.85;42.9624798175;5;9747;10.01;17.39;-0.125096805973;7307.589785883753;7308
Yannick MAILLOU_79_2;Yannick MAILLOU;79;2;M;MAILLOU;Yannick;44;FG-FI;4;Non;Non;Non;7.85;42.9624798175;5;11115;11.41;19.83;-0.0831832790806;9177.537927289779;9178
Jean-Romée CHARBONNEAU_79_2;Jean-Romée CHARBONNEAU;79;2;M;CHARBONNEAU;Jean-Romée;65;FN;7;Non;Non;Non;7.85;42.9624798175;5;10923;11.22;19.49;-0.168175656027;7415.941198958874;7416
Christine HEINTZ_79_2;Christine HEINTZ;79;2;F;HEINTZ;Christine;56;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;16193;16.63;28.89;0.00356358329736;16327.525927655703;16328
Armelle BOIVIN_79_3;Armelle BOIVIN;79;3;F;BOIVIN;Armelle;53;EELV;4;Non;Non;Non;7.85;42.9624798175;5;2046;2.41;4.07;-0.096849705735;1637.0273061312084;1637
Jean-Marie FIEVET_79_3;Jean-Marie FIEVET;79;3;M;FIEVET;Jean-Marie;52;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;14374;16.96;28.6;0.0660940980218;17201.56353801498;17202
Lucie CHAUMERON_79_3;Lucie CHAUMERON;79;3;F;CHAUMERON;Lucie;64;FN;7;Non;Non;Non;7.85;42.9624798175;5;9850;11.62;19.6;-0.196495443563;6265.284360058799;6265
Marc BONNEAU_79_3;Marc BONNEAU;79;3;M;BONNEAU;Marc;27;PS;3;Non;Non;Oui;7.85;42.9624798175;5;3800;4.48;7.56;-0.0216158960927;3615.4944610029665;3615
Philippe COCHARD_79_3;Philippe COCHARD;79;3;M;COCHARD;Philippe;54;FG-FI;3;Non;Non;Non;7.85;42.9624798175;5;7720;9.11;15.36;-0.113341244252;5946.700361270498;5947
Marie POUJADE_79_3;Marie POUJADE;79;3;F;POUJADE;Marie;52;LR-UMP;5;Non;Non;Non;7.85;42.9624798175;5;1768;2.09;3.52;-0.139777711051;1281.4585103081288;1281
Véronique SCHAAF-GAUTHIER_79_3;Véronique SCHAAF-GAUTHIER;79;3;F;SCHAAF-GAUTHIER;Véronique;59;LR-UMP;3;Non;Non;Oui;7.85;42.9624798175;5;10694;12.62;21.28;-0.162368609593;7358.199697541814;7358
François RUFFIN_80_1;François RUFFIN;80;1;M;RUFFIN;François;41;FG-FI;3;Non;Non;Non;11.75;40.677459132;4;10812;12.83;22.35;-0.046989374889;9703.23751510006;9703
Franck DE LAPERSONNE_80_1;Franck DE LAPERSONNE;80;1;M;DE LAPERSONNE;Franck;53;FN;3;Non;Non;Non;11.75;40.677459132;4;12667;15.03;26.19;-0.107509350443;9889.274230975037;9889
Nicolas DUMONT_80_1;Nicolas DUMONT;80;1;M;DUMONT;Nicolas;40;EM-MODEM;4;Non;Non;Non;11.75;40.677459132;4;11859;14.07;24.52;0.0389401907413;13086.597742591648;13087
Stéphane DECAYEUX_80_1;Stéphane DECAYEUX;80;1;M;DECAYEUX;Stéphane;50;LR-UMP;2;Non;Non;Oui;11.75;40.677459132;4;6913;8.2;14.29;-0.139169725748;5017.6091788336125;5018
Florient TRYOEN_80_1;Florient TRYOEN;80;1;M;TRYOEN;Florient;23;LR-UMP;5;Non;Non;Non;11.75;40.677459132;4;1349;1.6;2.79;-0.196913327617;857.232488346132;857
Pascale BOISTARD_80_1;Pascale BOISTARD;80;1;F;BOISTARD;Pascale;46;PS;4;Oui;Oui;Oui;11.75;40.677459132;4;4341;5.15;8.97;0.0355931011089;4746.379788172502;4746
Nicolas VERSAEN_80_2;Nicolas VERSAEN;80;2;M;VERSAEN;Nicolas;26;FN;5;Non;Non;Non;11.75;40.677459132;4;7907;10.47;20.57;-0.11751353624;6032.512112068679;6033
Noémie DEVISSE_80_2;Noémie DEVISSE;80;2;F;DEVISSE;Noémie;30;LR-UMP;8;Non;Non;Non;11.75;40.677459132;4;1120;1.48;2.91;-0.211879256157;687.604589084304;688
Barbara POMPILI_80_2;Barbara POMPILI;80;2;F;POMPILI;Barbara;41;EM-MODEM;4;Oui;Oui;Oui;11.75;40.677459132;4;13670;18.11;35.57;0.117067590047;19793.971522184638;19794
Christian GALLI_80_2;Christian GALLI;80;2;M;GALLI;Christian;69;EELV;3;Non;Non;Oui;11.75;40.677459132;4;2184;2.89;5.68;-0.212818754748;1337.9315014844626;1338
Philippe CASIER_80_2;Philippe CASIER;80;2;M;CASIER;Philippe;50;PS;3;Non;Non;Non;11.75;40.677459132;4;3943;5.22;10.26;-0.189989980248;2545.873361094587;2546
Hubert DE JENLIS_80_2;Hubert DE JENLIS;80;2;M;DE JENLIS;Hubert;48;LR-UMP;2;Non;Non;Non;11.75;40.677459132;4;1059;1.4;2.76;-0.140270189639;766.7005423502384;767
Cédric MAISSE_80_2;Cédric MAISSE;80;2;M;MAISSE;Cédric;45;FG-FI;4;Non;Non;Non;11.75;40.677459132;4;8548;11.32;22.24;-0.0637628875703;7380.769216443902;7381
Jean-Claude BUISINE_80_3;Jean-Claude BUISINE;80;3;M;BUISINE;Jean-Claude;69;PS;7;Oui;Oui;Oui;11.75;40.677459132;4;3964;4.73;7.92;0.0111981620544;4070.3167659875544;4070
Isabelle BRUSADELLI-DORION_80_3;Isabelle BRUSADELLI-DORION;80;3;F;BRUSADELLI-DORION;Isabelle;53;FG-FI;4;Non;Non;Non;11.75;40.677459132;4;7447;8.88;14.88;-0.121281845963;5632.478049283677;5632
Nicolas LOTTIN_80_3;Nicolas LOTTIN;80;3;M;LOTTIN;Nicolas;55;LR-UMP;5;Non;Non;Non;11.75;40.677459132;4;1764;2.1;3.53;-0.140686602017;1275.8863135588063;1276
Arnaud PETIT_80_3;Arnaud PETIT;80;3;M;PETIT;Arnaud;40;EXG;4;Non;Non;Non;11.75;40.677459132;4;882;1.05;1.76;0.0745208390392;1085.1266682940043;1085
Patricia CHAGNON_80_3;Patricia CHAGNON;80;3;F;CHAGNON;Patricia;53;FN;3;Non;Non;Non;11.75;40.677459132;4;15562;18.56;31.1;-0.0918191580314;12596.39448041942;12596
Emmanuel MAQUET_80_3;Emmanuel MAQUET;80;3;M;MAQUET;Emmanuel;49;LR-UMP;2;Non;Non;Oui;11.75;40.677459132;4;9160;10.93;18.31;-0.139762308969;6639.466205318805;6639
Bruno MARIAGE_80_3;Bruno MARIAGE;80;3;M;MARIAGE;Bruno;58;EM-MODEM;5;Non;Non;Non;11.75;40.677459132;4;10937;13.05;21.86;-0.0188177174085;10473.226470318794;10473
Patricia WYBO_80_4;Patricia WYBO;80;4;F;WYBO;Patricia;45;LR-UMP;3;Non;Non;Non;11.75;40.677459132;4;1815;2.16;3.47;-0.159933167211;1255.8664603567079;1256
Martin DOMISE_80_4;Martin DOMISE;80;4;M;DOMISE;Martin;27;LR-UMP;2;Non;Non;Oui;11.75;40.677459132;4;8850;10.54;16.92;-0.165903102579;6040.04491477421;6040
Eric RICHERMOZ_80_4;Eric RICHERMOZ;80;4;M;RICHERMOZ;Eric;24;FN;4;Non;Non;Non;11.75;40.677459132;4;15527;18.49;29.68;-0.121176346546;11746.573661848437;11747
Christophe HERTOUT_80_4;Christophe HERTOUT;80;4;M;HERTOUT;Christophe;52;FG-FI;4;Non;Non;Non;11.75;40.677459132;4;9464;11.27;18.09;-0.0591852895283;8258.276926926985;8258
Christelle HIVER_80_4;Christelle HIVER;80;4;F;HIVER;Christelle;44;LR-UMP;3;Non;Non;Non;11.75;40.677459132;4;1062;1.26;2.03;-0.157243607879;739.4024901766351;739
Jean-Claude LECLABART_80_4;Jean-Claude LECLABART;80;4;M;LECLABART;Jean-Claude;62;EM-MODEM;7;Non;Non;Non;11.75;40.677459132;4;12940;15.41;24.73;0.0180385102842;13513.08816536575;13513
Valérie ROUSSEL_80_5;Valérie ROUSSEL;80;5;F;ROUSSEL;Valérie;50;EXG;4;Non;Non;Non;11.75;40.677459132;4;837;1.03;2.35;0.0886811764853;1082.1482055815811;1082
Olivier SPINELLI_80_5;Olivier SPINELLI;80;5;M;SPINELLI;Olivier;52;FG-FI;3;Non;Non;Non;11.75;40.677459132;4;7146;8.77;20.07;-0.0549202256258;6297.131843336508;6297
Stéphane DEMILLY_80_5;Stéphane DEMILLY;80;5;M;DEMILLY;Stéphane;53;LR-UMP;3;Oui;Oui;Non;11.75;40.677459132;4;9548;11.72;26.81;0.0229606149586;10096.131937131886;10096
Olga SOROKINA-DOLLE_80_5;Olga SOROKINA-DOLLE;80;5;F;SOROKINA-DOLLE;Olga;43;LR-UMP;4;Non;Non;Non;11.75;40.677459132;4;1614;1.98;4.53;-0.164592826796;1104.868784051019;1105
Loïc GRIMAUX_80_5;Loïc GRIMAUX;80;5;M;GRIMAUX;Loïc;31;FN;3;Non;Non;Non;11.75;40.677459132;4;16173;19.86;45.42;-0.0947447714406;13003.067442967698;13003
Tenhinan HADJI_81_1;Tenhinan HADJI;81;1;F;HADJI;Tenhinan;30;FG-FI;8;Non;Non;Non;10.6;43.9457210083;6;7907;9.44;15.84;-0.137867036282;5756.317000314225;5756
Patrice BEDIER_81_1;Patrice BEDIER;81;1;M;BEDIER;Patrice;44;PS;8;Non;Non;Oui;10.6;43.9457210083;6;12653;15.1;25.34;-4.87309527727E-4;12638.810389727692;12639
Julia RIVET_81_1;Julia RIVET;81;1;F;RIVET;Julia;41;EELV;4;Non;Non;Non;10.6;43.9457210083;6;1275;1.52;2.55;-0.170953824559;860.1146803251723;860
Luc COUDERC_81_1;Luc COUDERC;81;1;M;COUDERC;Luc;60;LR-UMP;7;Non;Non;Non;10.6;43.9457210083;6;1507;1.8;3.02;-0.138025723014;1096.6992066459393;1097
André BOUDES_81_1;André BOUDES;81;1;M;BOUDES;André;60;EXG;4;Non;Non;Non;10.6;43.9457210083;6;1005;1.2;2.01;0.0371101945266;1103.4333439477375;1103
Anne-Michèle BIANCHI_81_1;Anne-Michèle BIANCHI;81;1;F;BIANCHI;Anne-Michèle;57;LR-UMP;4;Non;Non;Non;10.6;43.9457210083;6;15161;18.09;30.36;-0.125913433758;11345.258978547037;11345
Frédéric CABROLIER_81_1;Frédéric CABROLIER;81;1;M;CABROLIER;Frédéric;50;FN;5;Non;Non;Non;10.6;43.9457210083;6;10422;12.44;20.87;-0.105886291641;8167.041777790162;8167
Thomas DOMENECH_81_2;Thomas DOMENECH;81;2;M;DOMENECH;Thomas;44;FG-FI;5;Non;Non;Non;10.6;43.9457210083;6;12191;11.5;19.2;-0.0565857691092;10701.719464311203;10702
Claire FITA_81_2;Claire FITA;81;2;F;FITA;Claire;40;PS;3;Non;Non;Oui;10.6;43.9457210083;6;5788;5.46;9.12;-0.00982768352963;5658.49372897871;5658
Marie-Christine VERDIER-JOUCLAS_81_2;Marie-Christine VERDIER-JOUCLAS;81;2;F;VERDIER-JOUCLAS;Marie-Christine;52;EM-MODEM;4;Non;Non;Non;10.6;43.9457210083;6;16018;15.11;25.23;-0.00704467470103;15760.268592406674;15760
Pascal THIBAUT_81_2;Pascal THIBAUT;81;2;M;THIBAUT;Pascal;58;LR-UMP;7;Non;Non;Non;10.6;43.9457210083;6;1874;1.77;2.95;-0.138953642208;1360.8678192689974;1361
Doriane ALBARAO_81_2;Doriane ALBARAO;81;2;F;ALBARAO;Doriane;21;FN;8;Non;Non;Oui;10.6;43.9457210083;6;13124;12.38;20.67;-0.124624776526;9850.118272303564;9850
Pascal PRAGNÈRE_81_2;Pascal PRAGNÈRE;81;2;M;PRAGNÈRE;Pascal;45;EELV;4;Non;Non;Non;10.6;43.9457210083;6;1778;1.68;2.8;-0.119911283252;1349.0264765003928;1349
Rachid TOUZANI_81_2;Rachid TOUZANI;81;2;M;TOUZANI;Rachid;34;EXG;5;Non;Non;Non;10.6;43.9457210083;6;1557;1.47;2.45;0.0211403479813;1638.7432274521618;1639
Pascal GRANDIN_81_2;Pascal GRANDIN;81;2;M;GRANDIN;Pascal;53;LR-UMP;3;Non;Non;Non;10.6;43.9457210083;6;11158;10.52;17.57;-0.102286918247;8816.565510309023;8817
Mimose RYER_81_3;Mimose RYER;81;3;F;RYER;Mimose;62;LR-UMP;4;Non;Non;Non;10.6;43.9457210083;6;1900;1.87;3.12;-0.132434906457;1400.6147463411799;1401
Jean TERLIER_81_3;Jean TERLIER;81;3;M;TERLIER;Jean;40;EM-MODEM;3;Non;Non;Non;10.6;43.9457210083;6;15178;14.97;24.89;0.0405305446871;16823.665730161054;16824
Linda GOURJADE_81_3;Linda GOURJADE;81;3;F;GOURJADE;Linda;54;PS;3;Oui;Oui;Oui;10.6;43.9457210083;6;4812;4.75;7.89;0.0723407672651;5877.23132471898;5877
Virginie CALLEJON_81_3;Virginie CALLEJON;81;3;F;CALLEJON;Virginie;42;FN;5;Non;Non;Non;10.6;43.9457210083;6;13710;13.53;22.48;-0.0999957171307;10890.34749456447;10890
Eric JALADE_81_3;Eric JALADE;81;3;M;JALADE;Eric;47;EXG;4;Non;Non;Non;10.6;43.9457210083;6;1271;1.25;2.08;0.0462297740197;1431.8223936551822;1432
Maud FORGEOT_81_3;Maud FORGEOT;81;3;F;FORGEOT;Maud;38;FG-FI;4;Non;Non;Non;10.6;43.9457210083;6;10130;9.99;16.61;-0.105084279337;7952.893487585535;7953
Bernard CARAYON_81_3;Bernard CARAYON;81;3;M;CARAYON;Bernard;59;LR-UMP;3;Non;Non;Oui;10.6;43.9457210083;6;12503;12.33;20.5;-0.101640474229;9894.04216735621;9894
Stéphane DELEFORGE_81_3;Stéphane DELEFORGE;81;3;M;DELEFORGE;Stéphane;43;EELV;4;Non;Non;Non;10.6;43.9457210083;6;1481;1.46;2.43;-0.115427767133;1135.3435352520332;1135
Valérie RABAULT_82_1;Valérie RABAULT;82;1;F;RABAULT;Valérie;44;PS;3;Oui;Oui;Oui;11.45;42.2197700614;6;4311;4.79;7.95;0.0646183357213;5134.761367536617;5135
Thierry DEVILLE_82_1;Thierry DEVILLE;82;1;M;DEVILLE;Thierry;53;LR-UMP;3;Non;Non;Oui;11.45;42.2197700614;6;11214;12.47;20.69;-0.135104871478;8215.91013404044;8216
Guillaume ARNAUD_82_1;Guillaume ARNAUD;82;1;M;ARNAUD;Guillaume;34;EELV;4;Non;Non;Non;11.45;42.2197700614;6;1329;1.48;2.45;-0.133347839819;977.6359002288256;978
Thierry VIALLON_82_1;Thierry VIALLON;82;1;M;VIALLON;Thierry;40;FN;3;Non;Non;Non;11.45;42.2197700614;6;12385;13.77;22.85;-0.0855361212872;10170.911833164511;10171
Rodolphe PORTOLES_82_1;Rodolphe PORTOLES;82;1;M;PORTOLES;Rodolphe;55;EXG;3;Non;Non;Non;11.45;42.2197700614;6;1110;1.23;2.05;0.0564031850354;1288.7254940634677;1289
Pierre MARDEGAN_82_1;Pierre MARDEGAN;82;1;M;MARDEGAN;Pierre;59;EM-MODEM;3;Non;Non;Non;11.45;42.2197700614;6;13406;14.9;24.74;0.0425051690859;14942.397645112835;14942
Martine BAUDOZ_82_1;Martine BAUDOZ;82;1;F;BAUDOZ;Martine;64;LR-UMP;7;Non;Non;Non;11.45;42.2197700614;6;1622;1.8;2.99;-0.152307800968;1142.202348809902;1142
Marie NADAL_82_1;Marie NADAL;82;1;F;NADAL;Marie;40;FG-FI;5;Non;Non;Non;11.45;42.2197700614;6;8821;9.81;16.28;-0.0886669740506;7192.019363892794;7192
Ivan JACQUEMARD_82_2;Ivan JACQUEMARD;82;2;M;JACQUEMARD;Ivan;45;FG-FI;3;Non;Non;Non;11.45;42.2197700614;6;8909;9.54;20.84;-0.0615023938646;7732.618160194055;7733
Mathieu ALBUGUES_82_2;Mathieu ALBUGUES;82;2;M;ALBUGUES;Mathieu;27;LR-UMP;2;Non;Non;Non;11.45;42.2197700614;6;16260;17.41;38.04;-0.157612919596;11311.17239730273;11311
Françoise TARDIN_82_2;Françoise TARDIN;82;2;F;TARDIN;Françoise;69;EXG;7;Non;Non;Non;11.45;42.2197700614;6;1096;1.17;2.56;0.0232439581254;1159.7630144946959;1160
Romain LOPEZ_82_2;Romain LOPEZ;82;2;M;LOPEZ;Romain;28;FN;5;Non;Non;Oui;11.45;42.2197700614;6;15226;16.31;35.62;-0.100177496927;12089.499692055357;12089
Dominique PARCELLIER_82_2;Dominique PARCELLIER;82;2;F;PARCELLIER;Dominique;57;EELV;3;Non;Non;Non;11.45;42.2197700614;6;1251;1.34;2.93;-0.163708147293;858.1222491870157;858
Michel DE MAYNARD DE SAINT MICHEL_83_1;Michel DE MAYNARD DE SAINT MICHEL;83;1;M;DE MAYNARD DE SAINT MICHEL;Michel;80;LR-UMP;7;Non;Non;Non;11.1;44.3462602328;8;1130;1.51;2.73;-0.165088153634;772.6633093501679;773
Viviane DRIQUEZ_83_1;Viviane DRIQUEZ;83;1;F;DRIQUEZ;Viviane;53;PS;3;Non;Non;Oui;11.1;44.3462602328;8;2619;3.5;6.33;-0.0176208111586;2514.865060977264;2515
Luc LÉANDRI_83_1;Luc LÉANDRI;83;1;M;LÉANDRI;Luc;40;FG-FI;3;Non;Non;Non;11.1;44.3462602328;8;5810;7.77;14.04;-0.0356411820986;5352.232246735027;5352
Alain GLÉMET_83_1;Alain GLÉMET;83;1;M;GLÉMET;Alain;58;EXG;4;Non;Non;Non;11.1;44.3462602328;8;710;0.95;1.72;-0.124995289267;532.4306637975;532
Amaury NAVARRANNE_83_1;Amaury NAVARRANNE;83;1;M;NAVARRANNE;Amaury;32;FN;4;Non;Non;Non;11.1;44.3462602328;8;9864;13.18;23.84;-0.0539369316051;8711.965200470248;8712
Elisabeth CHANTRIEUX_83_1;Elisabeth CHANTRIEUX;83;1;F;CHANTRIEUX;Elisabeth;57;EM-MODEM;2;Non;Non;Non;11.1;44.3462602328;8;9635;12.88;23.29;-0.0441598146406;8703.459331728187;8703
Geneviève LEVY_83_1;Geneviève LEVY;83;1;F;LEVY;Geneviève;69;LR-UMP;7;Oui;Oui;Oui;11.1;44.3462602328;8;10799;14.43;26.1;-0.0998457232202;8580.998339916441;8581
Philippe VITEL_83_2;Philippe VITEL;83;2;M;VITEL;Philippe;62;LR-UMP;3;Oui;Oui;Oui;11.1;44.3462602328;8;10418;11.51;20.42;-0.095096718455;8369.271076008205;8369
Alain BOLLA_83_2;Alain BOLLA;83;2;M;BOLLA;Alain;57;EXG;4;Non;Non;Non;11.1;44.3462602328;8;1217;1.34;2.39;-0.124995289267;912.6311518895175;913
Michel LAGRÉCA_83_2;Michel LAGRÉCA;83;2;M;LAGRÉCA;Michel;43;FG-FI;4;Non;Non;Non;11.1;44.3462602328;8;8681;9.59;17.01;-0.0314859717613;8073.90777738452;8074
Rachel ROUSSEL_83_2;Rachel ROUSSEL;83;2;F;ROUSSEL;Rachel;49;FN;8;Non;Non;Oui;11.1;44.3462602328;8;15095;16.68;29.59;-0.0691870729368;12872.000395126033;12872
Cécile MUSCHOTTI_83_2;Cécile MUSCHOTTI;83;2;F;MUSCHOTTI;Cécile;29;EM-MODEM;4;Non;Non;Non;11.1;44.3462602328;8;12309;13.6;24.12;-0.0419105119676;11176.66566324555;11177
Marie-Reine ZIMMERMANN_83_2;Marie-Reine ZIMMERMANN;83;2;F;ZIMMERMANN;Marie-Reine;61;LR-UMP;5;Non;Non;Non;11.1;44.3462602328;8;1729;1.91;3.39;-0.15899700196;1198.9414951576198;1199
Guy REBEC_83_2;Guy REBEC;83;2;M;REBEC;Guy;68;EELV;7;Non;Non;Non;11.1;44.3462602328;8;1573;1.74;3.08;-0.216723676389;955.0036825113289;955
Chantal MOUTTET_83_3;Chantal MOUTTET;83;3;F;MOUTTET;Chantal;63;EELV;7;Non;Non;Non;11.1;44.3462602328;8;1765;1.75;3.01;-0.21570023296;1074.0994068760826;1074
Marie MARTIN_83_3;Marie MARTIN;83;3;F;MARTIN;Marie;60;LR-UMP;8;Non;Non;Non;11.1;44.3462602328;8;1816;1.8;3.1;-0.151672516162;1280.6879640350023;1281
Alexandre ZAPOLSKY_83_3;Alexandre ZAPOLSKY;83;3;M;ZAPOLSKY;Alexandre;40;EM-MODEM;2;Non;Non;Non;11.1;44.3462602328;8;14920;14.8;25.47;0.0162603259739;15511.78257674387;15512
Anaïs ESCUDIER_83_3;Anaïs ESCUDIER;83;3;F;ESCUDIER;Anaïs;29;EXG;3;Non;Non;Non;11.1;44.3462602328;8;1265;1.26;2.16;-0.0875285620964;1034.0986315518846;1034
Jean-Louis MASSON_83_3;Jean-Louis MASSON;83;3;M;MASSON;Jean-Louis;63;LR-UMP;7;Non;Non;Oui;11.1;44.3462602328;8;14333;14.22;24.47;-0.111268116217;11093.510139505628;11094
Danielle LAPIERRE_83_3;Danielle LAPIERRE;83;3;F;LAPIERRE;Danielle;75;FG-FI;7;Non;Non;Non;11.1;44.3462602328;8;8857;8.79;15.12;-0.159348366235;6136.747840360148;6137
Aline RENCK-GUIGUE_83_3;Aline RENCK-GUIGUE;83;3;F;RENCK-GUIGUE;Aline;46;FN;3;Non;Non;Oui;11.1;44.3462602328;8;15616;15.49;26.66;-0.0682613456767;13344.688929425152;13345
Philippe LOTTIAUX_83_4;Philippe LOTTIAUX;83;4;M;LOTTIAUX;Philippe;50;FN;3;Non;Non;Oui;11.1;44.3462602328;8;18289;17.21;30.14;-0.0602676435208;15919.239491831177;15919
Eric HABOUZIT_83_4;Eric HABOUZIT;83;4;M;HABOUZIT;Eric;30;FG-FI;4;Non;Non;Non;11.1;44.3462602328;8;8069;7.59;13.3;-0.0778249213644;6745.199421635385;6745
Françoise DUMONT_83_4;Françoise DUMONT;83;4;F;DUMONT;Françoise;52;LR-UMP;4;Non;Non;Oui;11.1;44.3462602328;8;16243;15.29;26.76;-0.160951824734;11212.808875324181;11213
Thierry RUDNIK_83_4;Thierry RUDNIK;83;4;M;RUDNIK;Thierry;52;LR-UMP;5;Non;Non;Non;11.1;44.3462602328;8;1923;1.81;3.17;-0.102226885385;1519.680878128058;1520
Jean-Marie BERNARDI_83_4;Jean-Marie BERNARDI;83;4;M;BERNARDI;Jean-Marie;66;EXG;7;Non;Non;Non;11.1;44.3462602328;8;1109;1.04;1.83;-0.125092215011;831.4561139092208;831
Sereine MAUBORGNE_83_4;Sereine MAUBORGNE;83;4;F;MAUBORGNE;Sereine;45;EM-MODEM;3;Non;Non;Non;11.1;44.3462602328;8;13576;12.78;22.37;-0.0369375541255;12469.076091262748;12469
Barbara CROS_83_5;Barbara CROS;83;5;F;CROS;Barbara;26;EXG;5;Non;Non;Non;11.1;44.3462602328;8;682;0.71;1.19;-0.0980249064928;544.2011662555137;544
Insaf REZAGUI_83_5;Insaf REZAGUI;83;5;F;REZAGUI;Insaf;22;PS;8;Non;Non;Non;11.1;44.3462602328;8;2668;2.77;4.67;-0.10124596147;2113.196407856116;2113
Philippe MICHEL-KLEISBAUER_83_5;Philippe MICHEL-KLEISBAUER;83;5;M;MICHEL-KLEISBAUER;Philippe;48;EM-MODEM;3;Non;Non;Non;11.1;44.3462602328;8;12041;12.52;21.08;0.0303367212159;12980.116737240493;12980
Gilles LONGO_83_5;Gilles LONGO;83;5;M;LONGO;Gilles;40;FN;3;Non;Non;Oui;11.1;44.3462602328;8;16404;17.05;28.71;-0.0550492658612;14451.086305406548;14451
