code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_m1_reel;prediction;voixT2_modele2
31;31;Haute-Garonne;10;Sébastien NADOT_31_10;10ème circonscription;M;NADOT;Sébastien;44;EM-MODEM;4;Non;Non;Oui;9.9;39.0881642298;6;19100;20.05;30.89;0.0479012684658;21621.2391017;21621;21886;0.90488155061;0.90488155061;améliore;oui;;;41745;0.0440392981251;27946;0.0712777308901;34012
32;32;Gers;1;Francis DUPOUEY_32_1;1ère circonscription;M;DUPOUEY;Francis;67;PS;7;Non;Non;Non;7.95;45.6654712874;6;4339;5.9;11.73;-0.15923475854;3007.14861415;3007;7076;-0.48666423091;-0.48666423091;degrade;oui;;;16996;0.0266309411454;12436;0.00583184621304;12606
32;32;Gers;1;Jean-René CAZENEUVE_32_1;1ère circonscription;M;CAZENEUVE;Jean-René;59;EM-MODEM;3;Non;Non;Non;7.95;45.6654712874;6;12270;16.69;33.17;0.0678864491082;14768.7846201;14769;13749;1.68965517241;1.68965517241;ameliore/surestime;oui;;;41745;0.0440392981251;19923;0.0229734941811;21067
32;32;Gers;2;Christopher SOCCIO_32_2;2ème circonscription;M;SOCCIO;Christopher;32;EM-MODEM;5;Non;Non;Non;7.95;45.6654712874;6;11414;15.97;26.42;3.53141335374E-4;11423.2924904;11423;9584;-0.00491803278689;-0.00491803278689;degrade_un_peu;oui;;;41745;0.0440392981251;11207;-0.0114528760059;10915
32;32;Gers;2;Gisèle BIÉMOURET_32_2;2ème circonscription;F;BIÉMOURET;Gisèle;64;PS;3;Non;Oui;Oui;7.95;45.6654712874;6;3818;5.34;8.84;-0.0349311676218;3522.93602324;3523;7057;-0.0910774930534;-0.0910774930534;degrade_un_peu;oui;;;16996;0.0266309411454;11063;0.00896641420418;11299
33;33;Gironde;1;Dominique DAVID_33_1;1ère circonscription;F;DAVID;Dominique;54;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;19069;20.06;33.86;-0.0151287670757;18416.163062;18416;21173;-0.31036121673;-0.31036121673;degrade;oui;;;41745;0.0440392981251;23266;0.0700620978476;28203
33;33;Gironde;1;Evelyne CERVANTES-DESCUBES_33_1;1ère circonscription;F;CERVANTES-DESCUBES;Evelyne;54;FG-FI;5;Non;Non;Non;9.9;40.6896158004;6;8765;9.22;15.57;-0.146049265068;6261.84993222;6262;5261;0.714326484018;0.714326484018;améliore;non;;;71423;0.0576651973747;9431;-0.00291611565848;9368
33;33;Gironde;2;Catherine FABRE_33_2;2ème circonscription;F;FABRE;Catherine;38;EM-MODEM;4;Non;Non;Non;9.9;40.6896158004;6;13302;20.16;34.21;-0.0133711925095;12898.6943274;12899;13284;22.3888888889;1.715;surestime;oui;;;41745;0.0440392981251;17289;0.0102423482899;17712
33;33;Gironde;2;Anne WALRYCK_33_2;2ème circonscription;F;WALRYCK;Anne;58;LR-UMP;3;Non;Non;Oui;9.9;40.6896158004;6;7915;12.0;20.36;-0.178809442477;5243.74394539;5244;5274;1.01135933359;1.01135933359;ameliore/surestime;oui;;;15078;0.0310684164536;5776;0.00697965049666;5871
33;33;Gironde;3;Loïc PRUD'HOMME_33_3;3ème circonscription;M;PRUD'HOMME;Loïc;47;FG-FI;4;Non;Non;Non;9.9;40.6896158004;6;11060;13.65;23.9;-0.104621460177;8692.27918361;8692;7451;0.656137434192;0.656137434192;améliore;oui;;;71423;0.0576651973747;8757;-0.00965978754711;8564
33;33;Gironde;3;Marik FETOUH_33_3;3ème circonscription;M;FETOUH;Marik;40;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;14164;17.48;30.61;0.0637819375867;16825.7628565;16826;13232;-2.85622317597;-1.042;degrade;oui;;;41745;0.0440392981251;15313;0.0121254122234;15759
33;33;Gironde;4;Alain DAVID_33_4;4ème circonscription;M;DAVID;Alain;68;PS;7;Non;Non;Oui;9.9;40.6896158004;6;5268;5.63;11.59;-0.0286965750601;4931.16110178;4931;6857;-0.212083071114;-0.212083071114;degrade;oui;;;16996;0.0266309411454;12706;0.00902239746695;12978
33;33;Gironde;4;Aziz S'KALLI-BOUAZIZA_33_4;4ème circonscription;M;S'KALLI-BOUAZIZA;Aziz;39;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;14136;15.1;31.1;0.0623150930807;16714.9579657;16715;13276;-2.9988372093;-1.042;degrade;oui;;;41745;0.0440392981251;19057;0.0124884172739;19630
33;33;Gironde;5;Pascale GOT_33_5;5ème circonscription;F;GOT;Pascale;56;PS;3;Oui;Oui;Oui;9.9;40.6896158004;6;5464;4.94;8.34;0.0304726503574;5892.28734875;5892;10220;0.0899915895711;0.0899915895711;améliore;oui;;;16996;0.0266309411454;16688;0.00662179066304;16948
33;33;Gironde;5;Benoit SIMIAN_33_5;5ème circonscription;M;SIMIAN;Benoit;34;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;17012;15.38;25.96;0.0647616279396;20271.9603402;20272;18399;2.35039653929;1.715;surestime;oui;;;41745;0.0440392981251;22014;0.0582594778221;25704
33;33;Gironde;6;Marie RÉCALDE_33_6;6ème circonscription;F;RÉCALDE;Marie;52;PS;3;Non;Oui;Oui;9.9;40.6896158004;6;6498;6.27;12.26;-0.00736782457606;6388.69098809;6389;7502;-0.108565737052;-0.108565737052;degrade_un_peu;oui;;;16996;0.0266309411454;14818;-9.46304000233E-4;14786
33;33;Gironde;6;Eric POULLIAT_33_6;6ème circonscription;M;POULLIAT;Eric;42;EM-MODEM;4;Non;Non;Oui;9.9;40.6896158004;6;20567;19.84;38.8;0.067369130923;24714.0637598;24714;23543;1.3934811828;1.3934811828;ameliore/surestime;oui;;;41745;0.0440392981251;25201;0.0765371721532;31217
33;33;Gironde;7;Bérangère COUILLARD_33_7;7ème circonscription;F;COUILLARD;Bérangère;30;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;15401;20.0;33.27;-0.00511987899425;15220.504291;15221;16032;-0.285261489699;-0.285261489699;degrade;oui;;;41745;0.0440392981251;20698;0.0180480611023;21615
33;33;Gironde;7;Bernard GARRIGOU_33_7;7ème circonscription;M;GARRIGOU;Bernard;64;PS;3;Non;Non;Non;9.9;40.6896158004;6;5129;6.66;11.08;-0.130249490095;3799.99660817;3800;6197;-1.24438202247;-1.042;degrade;oui;;;16996;0.0266309411454;12165;0.00454198113229;12294
33;33;Gironde;8;Sophie PANONACLE_33_8;8ème circonscription;F;PANONACLE;Sophie;48;EM-MODEM;8;Non;Non;Non;9.9;40.6896158004;6;18219;16.68;28.0;-0.0189409787234;17441.4889486;17441;22337;-0.188926663429;-0.188926663429;degrade_un_peu;oui;;;41745;0.0440392981251;29431;0.0710748815553;35796
33;33;Gironde;8;Laurent LAMARA_33_8;8ème circonscription;M;LAMARA;Laurent;29;FN;2;Non;Non;Non;9.9;40.6896158004;6;11878;10.88;18.25;-0.111080926095;9197.34324885;9197;5841;0.444094749048;0.444094749048;améliore;non;;;60621;0.040893260993;6513;0.0230060234392;6888
33;33;Gironde;9;Gilles SAVARY_33_9;9ème circonscription;M;SAVARY;Gilles;62;PS;3;Oui;Oui;Oui;9.9;40.6896158004;6;5192;5.55;9.19;0.0248216224614;5516.47197377;5516;8289;0.10461737165;0.10461737165;améliore;oui;;;16996;0.0266309411454;14921;0.00832191663495;15215
33;33;Gironde;9;Sophie METTE_33_9;9ème circonscription;F;METTE;Sophie;57;EM-MODEM;8;Non;Non;Non;9.9;40.6896158004;6;15119;16.15;26.76;-0.027680931207;14185.4179414;14185;14888;4.04329004329;1.715;surestime;oui;;;41745;0.0440392981251;21320;0.0062699750727;21635
33;33;Gironde;10;Florent BOUDIÉ_33_10;10ème circonscription;M;BOUDIÉ;Florent;43;EM-MODEM;4;Oui;Oui;Non;9.9;40.6896158004;6;12012;14.86;24.7;0.145753144393;19979.7745446;19980;16408;1.81255686988;1.715;ameliore/surestime;oui;;;41745;0.0440392981251;21779;0.0267675101056;23258
33;33;Gironde;10;Sandrine CHADOURNE_33_10;10ème circonscription;F;CHADOURNE;Sandrine;46;FN;5;Non;Non;Non;9.9;40.6896158004;6;11295;13.98;23.22;-0.0913257940725;9152.9363272;9153;6474;0.444306160548;0.444306160548;améliore;oui;;;60621;0.040893260993;6908;0.0264775882798;7371
33;33;Gironde;11;Véronique HAMMERER_33_11;11ème circonscription;F;HAMMERER;Véronique;48;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;11924;12.82;22.14;-0.00895450940957;11680.662024;11681;12024;-2.43;-1.042;degrade;oui;;;41745;0.0440392981251;16851;0.00239005509041;16945
33;33;Gironde;11;Edwige DIAZ_33_11;11ème circonscription;F;DIAZ;Edwige;29;FN;2;Non;Non;Non;9.9;40.6896158004;6;15478;16.65;28.74;-0.108375277957;12059.784973;12060;10230;0.651295731707;0.651295731707;améliore;oui;;;60621;0.040893260993;11304;0.0294426186908;12157
33;33;Gironde;12;Christelle DUBOS_33_12;12ème circonscription;F;DUBOS;Christelle;41;EM-MODEM;3;Non;Non;Non;9.9;40.6896158004;6;13209;15.83;26.18;-0.00807655753735;12965.6227947;12966;16426;-0.0755362138638;-0.0755362138638;degrade_un_peu;oui;;;41745;0.0440392981251;22395;0.0259051255458;23862
33;33;Gironde;12;Christophe MIQUEU_33_12;12ème circonscription;M;MIQUEU;Christophe;39;FG-FI;3;Non;Non;Non;9.9;40.6896158004;6;10415;12.48;20.64;-0.0920635842985;8425.50013684;8426;7191;0.616935483871;0.616935483871;améliore;oui;;;71423;0.0576651973747;11084;-0.007525536375;10894
34;34;Hérault;1;France JAMET_34_1;1ère circonscription;F;JAMET;France;56;FN;5;Non;Non;Non;13.95;41.5487450702;8;10275;12.14;24.12;-0.054078380178;9072.00853989;9072;6644;0.331313687689;0.331313687689;améliore;oui;;;60621;0.040893260993;8295;0.0464620643857;9351
34;34;Hérault;1;Patricia MIRALLÈS_34_1;1ère circonscription;F;MIRALLÈS;Patricia;49;EM-MODEM;5;Non;Non;Non;13.95;41.5487450702;8;14177;16.76;33.27;-0.0725069651409;11997.1302585;11997;13481;3.13218390805;1.715;surestime;oui;;;41745;0.0440392981251;21553;0.0491372211981;24486
34;34;Hérault;2;Stéphanie JANNIN_34_2;2ème circonscription;F;JANNIN;Stéphanie;39;EM-MODEM;3;Non;Non;Oui;13.95;41.5487450702;8;9122;15.1;27.41;-0.0384484589186;8349.13741501;8349;7375;0.442472810532;0.442472810532;améliore;oui;;;41745;0.0440392981251;10227;0.00549158802011;10359
34;34;Hérault;2;Muriel RESSIGUIER_34_2;2ème circonscription;F;RESSIGUIER;Muriel;39;FG-FI;5;Non;Non;Non;13.95;41.5487450702;8;8814;14.59;26.49;-0.102864492301;6955.18288047;6955;5886;0.634904371585;0.634904371585;améliore;oui;;;71423;0.0576651973747;8129;-9.67020149163E-4;8111
34;34;Hérault;3;Stéphane VIDAL_34_3;3ème circonscription;M;VIDAL;Stéphane;44;FG-FI;3;Non;Non;Non;13.95;41.5487450702;8;9174;10.78;17.27;0.0153452086497;9516.25496077;9516;6386;-0.122668579627;-0.122668579627;degrade_un_peu;oui;;;71423;0.0576651973747;9906;0.00630321320545;10053
34;34;Hérault;3;Coralie DUBOST_34_3;3ème circonscription;F;DUBOST;Coralie;34;EM-MODEM;3;Non;Non;Non;13.95;41.5487450702;8;14709;17.28;27.7;-0.0379657105631;13477.7512742;13478;16174;-0.840273037543;-0.840273037543;degrade;oui;;;41745;0.0440392981251;18217;0.0458647110974;20500
34;34;Hérault;4;François GAUBERT_34_4;4ème circonscription;M;GAUBERT;François;73;FN;3;Non;Non;Non;13.95;41.5487450702;8;16069;14.35;23.31;-0.0447540538874;14495.5532898;14496;9402;0.23593820309;0.23593820309;améliore;oui;;;60621;0.040893260993;12045;0.0590869963007;14100
34;34;Hérault;4;Jean-François ELIAOU_34_4;4ème circonscription;M;ELIAOU;Jean-François;60;EM-MODEM;3;Non;Non;Non;13.95;41.5487450702;8;16174;14.44;23.46;-0.0121037589825;15729.4551632;15729;16694;-0.855769230769;-0.855769230769;degrade;oui;;;41745;0.0440392981251;30185;0.0396460503468;33375
34;34;Hérault;5;Gilles ARDINAT_34_5;5ème circonscription;M;ARDINAT;Gilles;40;FN;4;Non;Non;Oui;13.95;41.5487450702;8;15493;16.43;27.85;-0.0185400908207;14845.520535;14846;10160;0.121320082505;0.121320082505;améliore;oui;;;60621;0.040893260993;12304;0.0622039960932;14544
34;34;Hérault;5;Philippe HUPPÉ_34_5;5ème circonscription;M;HUPPÉ;Philippe;49;EM-MODEM;3;Non;Non;Non;13.95;41.5487450702;8;11571;12.27;20.8;0.0350269816365;12632.0168825;12632;13142;0.675366008912;0.675366008912;améliore;oui;;;41745;0.0440392981251;25286;0.0453936329775;28417
34;34;Hérault;6;Isabelle VOYER_34_6;6ème circonscription;F;VOYER;Isabelle;59;EM-MODEM;3;Non;Non;Non;13.95;41.5487450702;8;10564;11.58;20.14;-0.0449701212712;9524.85276895;9525;10515;21.2040816327;1.715;surestime;oui;;;41745;0.0440392981251;18786;0.0138933891225;19417
34;34;Hérault;6;Emmanuelle MÉNARD_34_6;6ème circonscription;F;MÉNARD;Emmanuelle;48;FN;3;Non;Non;Oui;13.95;41.5487450702;8;16485;18.07;31.43;-0.0542296544815;14549.876164;14550;15061;1.35884831461;1.35884831461;ameliore/surestime;oui;;;60621;0.040893260993;18062;0.0695875290037;21861
34;34;Hérault;7;Christophe EUZET_34_7;7ème circonscription;M;EUZET;Christophe;50;EM-MODEM;3;Non;Non;Non;13.95;41.5487450702;8;12186;11.94;20.37;0.0341946128094;13273.3337695;13273;12120;-16.4696969697;-1.042;degrade;oui;;;41745;0.0440392981251;20530;0.0324577050496;22257
34;34;Hérault;7;Myriam ROQUES_34_7;7ème circonscription;F;ROQUES;Myriam;50;FN;3;Non;Non;Oui;13.95;41.5487450702;8;17838;17.47;29.82;-0.0556916526793;15691.1403473;15691;11483;0.337844217152;0.337844217152;améliore;oui;;;60621;0.040893260993;12072;0.0708514271063;14672
34;34;Hérault;8;Gérard PRATO_34_8;8ème circonscription;M;PRATO;Gérard;54;FN;3;Non;Non;Non;13.95;41.5487450702;8;12598;14.22;23.9;-0.0174098107128;12102.9654439;12103;8758;0.12890625;0.12890625;améliore;oui;;;60621;0.040893260993;9348;0.0591914893935;10946
34;34;Hérault;8;Nicolas DÉMOULIN_34_8;8ème circonscription;M;DÉMOULIN;Nicolas;37;EM-MODEM;2;Non;Non;Non;13.95;41.5487450702;8;12333;13.92;23.39;0.0191826853972;12916.2970267;12916;12954;0.938808373591;0.938808373591;améliore;oui;;;41745;0.0440392981251;20656;0.0132398104277;21316
34;34;Hérault;9;Guillaume VOUZELLAUD_34_9;9ème circonscription;M;VOUZELLAUD;Guillaume;48;FN;3;Non;Non;Non;13.95;41.5487450702;8;11416;13.9;23.83;-0.0183380377427;10943.9959174;10944;7749;0.128715571312;0.128715571312;améliore;oui;;;60621;0.040893260993;8300;0.0508370121512;9477
34;34;Hérault;9;Patrick VIGNAL_34_9;9ème circonscription;M;VIGNAL;Patrick;59;EM-MODEM;2;Oui;Oui;Non;13.95;41.5487450702;8;13209;16.09;27.57;0.12166616679;19520.4184559;19520;15033;3.45997807018;1.715;surestime;oui;;;41745;0.0440392981251;20008;0.0393423560416;22104
35;35;Ille-et-Vilaine;1;Mostapha LAABID_35_1;1ère circonscription;M;LAABID;Mostapha;48;EM-MODEM;4;Non;Non;Oui;7.8;39.4885329281;5;19296;21.54;41.15;0.0223890232463;20373.8715328;20374;16583;-0.397346111316;-0.397346111316;degrade;oui;;;41745;0.0440392981251;22696;0.0484904696494;25736
35;35;Ille-et-Vilaine;2;Bertrand PLOUVIER_35_2;2ème circonscription;M;PLOUVIER;Bertrand;40;LR-UMP;2;Non;Non;Oui;7.8;39.4885329281;5;12423;13.47;20.84;-0.0984720980845;9902.71743745;9903;6472;0.423458242312;0.423458242312;améliore;oui;;;15078;0.0310684164536;7535;0.00439910212142;7613
35;35;Ille-et-Vilaine;2;Laurence MAILLART-MÉHAIGNERIE_35_2;2ème circonscription;F;MAILLART-MÉHAIGNERIE;Laurence;50;EM-MODEM;2;Non;Non;Non;7.8;39.4885329281;5;21721;23.55;36.43;0.030401899704;23419.1546865;23419;24727;0.564870259481;0.564870259481;améliore;oui;;;41745;0.0440392981251;28774;0.0696020555139;34828
35;35;Ille-et-Vilaine;3;François ANDRÉ_35_3;3ème circonscription;M;ANDRÉ;François;49;PS;3;Oui;Oui;Oui;7.8;39.4885329281;5;16710;19.41;30.97;0.0304145099044;18016.9980635;18017;21125;0.296036240091;0.296036240091;améliore;oui;;;16996;0.0266309411454;29060;0.0674571631378;34930
35;35;Ille-et-Vilaine;3;Mélina PARMENTIER_35_3;3ème circonscription;F;PARMENTIER;Mélina;35;LR-UMP;5;Non;Non;Oui;7.8;39.4885329281;5;17057;19.82;31.61;-0.142743834173;12278.8817022;12279;6832;0.46728606357;0.46728606357;améliore;oui;;;15078;0.0310684164536;8674;-0.00974938141554;8481
35;35;Ille-et-Vilaine;4;Gaël LE BOHEC_35_4;4ème circonscription;M;LE BOHEC;Gaël;39;EM-MODEM;2;Non;Non;Oui;7.8;39.4885329281;5;16582;18.38;29.2;0.0189899169563;17357.8247113;17358;19421;0.273335681578;0.273335681578;améliore;oui;;;41745;0.0440392981251;24959;0.0617111696951;29457
35;35;Ille-et-Vilaine;4;Marc MARTIN_35_4;4ème circonscription;M;MARTIN;Marc;39;FG-FI;6;Non;Non;Non;7.8;39.4885329281;5;10733;11.9;18.9;-0.126289351352;8024.75492551;8025;6314;0.612808327676;0.612808327676;améliore;oui;;;71423;0.0576651973747;11075;-0.00906926563477;10846
35;35;Ille-et-Vilaine;5;Isabelle LE CALLENNEC_35_5;5ème circonscription;F;LE CALLENNEC;Isabelle;50;LR-UMP;3;Oui;Oui;Oui;7.8;39.4885329281;5;13075;12.68;20.02;0.00244405131817;13149.2075663;13149;16667;0.0206013363029;0.0206013363029;améliore;oui;;;15078;0.0310684164536;18122;0.0438154054841;20274
35;35;Ille-et-Vilaine;5;Christine CLOAREC_35_5;5ème circonscription;F;CLOAREC;Christine;52;EM-MODEM;5;Non;Non;Non;7.8;39.4885329281;5;20879;20.24;31.97;-0.0192848653209;19972.1504517;19972;22797;-0.472888425443;-0.472888425443;degrade;oui;;;41745;0.0440392981251;26123;0.0706483067809;31728
35;35;Ille-et-Vilaine;6;Nolwenn VAHÉ_35_6;6ème circonscription;F;VAHÉ;Nolwenn;35;EM-MODEM;3;Non;Non;Oui;7.8;39.4885329281;5;17655;20.33;41.71;0.0188676496549;18475.3400422;18475;15305;-0.348936170213;-0.348936170213;degrade;oui;;;41745;0.0440392981251;16069;0.0316328061538;17382
35;35;Ille-et-Vilaine;7;Gilles LURTON_35_7;7ème circonscription;M;LURTON;Gilles;53;LR-UMP;4;Oui;Oui;Non;7.8;39.4885329281;5;13026;13.2;22.22;0.020332516093;13681.7755104;13682;18641;0.116829919858;0.116829919858;améliore;oui;;;15078;0.0310684164536;20355;0.0722107863631;24850
35;35;Ille-et-Vilaine;7;Valérie FRIBOLLE_35_7;7ème circonscription;F;FRIBOLLE;Valérie;46;EM-MODEM;2;Non;Non;Non;7.8;39.4885329281;5;20274;20.55;34.59;0.0279566390768;21718.0234575;21718;19605;-2.15844544096;-1.042;degrade;oui;;;41745;0.0440392981251;19789;0.0658755931354;23665
35;35;Ille-et-Vilaine;8;Florian BACHELIER_35_8;8ème circonscription;M;BACHELIER;Florian;38;EM-MODEM;3;Non;Non;Non;7.8;39.4885329281;5;18160;21.78;34.63;0.0142806480717;18788.0664317;18788;18989;0.75753920386;0.75753920386;améliore;oui;;;41745;0.0440392981251;25474;0.0665943696598;30534
35;35;Ille-et-Vilaine;8;Enora LE PAPE_35_8;8ème circonscription;F;LE PAPE;Enora;34;FG-FI;8;Non;Non;Non;7.8;39.4885329281;5;10092;12.1;19.25;-0.18277196332;6625.29588407;6625;6561;0.981874822996;0.981874822996;améliore;oui;;;71423;0.0576651973747;12954;-0.0216763300258;12323
36;36;Indre;1;Jean-Paul CHANTEGUET_36_1;1ère circonscription;M;CHANTEGUET;Jean-Paul;67;PS;3;Oui;Oui;Oui;9.75;45.8117035111;4;10887;13.56;23.87;0.0559128597604;12621.1314203;12621;5234;-0.306739784185;-0.306739784185;degrade;non;;;16996;0.0266309411454;11614;0.0216330744867;12239
36;36;Indre;1;Mylène WUNSCH_36_1;1ère circonscription;F;WUNSCH;Mylène;58;FN;2;Non;Non;Non;9.75;45.8117035111;4;10120;12.6;22.19;-0.131248067188;7480.5313149;7481;5499;0.571088508981;0.571088508981;améliore;oui;;;60621;0.040893260993;7073;0.0323691533681;7666
36;36;Indre;2;Nicolas FORISSIER_36_2;2ème circonscription;M;FORISSIER;Nicolas;56;LR-UMP;2;Non;Non;Oui;9.75;45.8117035111;4;12363;13.72;23.66;-0.128144886828;9204.05027881;9204;11432;3.39312567132;1.715;surestime;oui;;;15078;0.0310684164536;14246;0.0121250675548;14661
36;36;Indre;2;Sophie GUERIN_36_2;2ème circonscription;F;GUERIN;Sophie;52;EM-MODEM;2;Non;Non;Non;9.75;45.8117035111;4;12552;13.93;24.02;-0.02048486863;11973.6914315;11974;13405;-0.677608440797;-0.677608440797;degrade;oui;;;41745;0.0440392981251;17996;0.0419378274272;20026
37;37;Indre-et-Loire;1;Jean-Patrick GILLE_37_1;1ère circonscription;M;GILLE;Jean-Patrick;55;PS;3;Oui;Oui;Oui;9.1;41.6122160371;4;4085;5.95;10.46;0.0563539110813;4742.03078539;4742;5069;0.667682926829;0.667682926829;améliore;oui;;;16996;0.0266309411454;9952;0.0118718398516;10236
37;37;Indre-et-Loire;1;Philippe CHALUMEAU_37_1;1ère circonscription;M;CHALUMEAU;Philippe;53;EM-MODEM;3;Non;Non;Non;9.1;41.6122160371;4;11787;17.17;30.17;0.066683422073;14132.4052719;14132;12149;6.47790055249;1.715;surestime;oui;;;41745;0.0440392981251;15968;0.0235410014192;16910
37;37;Indre-et-Loire;2;Daniel LABARONNE_37_2;2ème circonscription;M;LABARONNE;Daniel;61;EM-MODEM;3;Oui;Non;Non;9.1;41.6122160371;4;14581;16.45;26.59;0.120616356727;21446.7142058;21447;17087;2.73982442139;1.715;surestime;oui;;;41745;0.0440392981251;18985;0.051392413141;21713
37;37;Indre-et-Loire;2;Claude GREFF_37_2;2ème circonscription;F;GREFF;Claude;63;LR-UMP;5;Oui;Oui;Oui;9.1;41.6122160371;4;11952;13.48;21.79;-0.0188499831105;11444.3360361;11444;9663;0.221930974225;0.221930974225;améliore;oui;;;15078;0.0310684164536;11338;0.0224202207316;11972
37;37;Indre-et-Loire;3;Marisol TOURAINE_37_3;3ème circonscription;F;TOURAINE;Marisol;58;PS;3;Oui;Oui;Oui;9.1;41.6122160371;4;15532;15.93;28.39;0.0510134093462;17743.5508148;17744;13792;-1.27126436782;-1.042;degrade;oui;;;16996;0.0266309411454;19543;0.0476406452291;22106
37;37;Indre-et-Loire;4;Fabienne COLBOC_37_4;4ème circonscription;F;COLBOC;Fabienne;45;EM-MODEM;2;Non;Non;Non;9.1;41.6122160371;4;14557;16.14;26.78;-0.0193195113478;13923.6266859;13924;15618;-0.596606974552;-0.596606974552;degrade;oui;;;41745;0.0440392981251;21323;0.0489820407816;24214
37;37;Indre-et-Loire;4;Hervé NOVELLI_37_4;4ème circonscription;M;NOVELLI;Hervé;68;LR-UMP;2;Non;Non;Oui;9.1;41.6122160371;4;11726;13.0;21.57;-0.129077138081;8711.09503503;8711;8100;0.831494760066;0.831494760066;améliore;oui;;;15078;0.0310684164536;9804;0.0199387690814;10287
37;37;Indre-et-Loire;5;Sabine THILLAYE_37_5;5ème circonscription;F;THILLAYE;Sabine;58;EM-MODEM;2;Non;Non;Non;9.1;41.6122160371;4;15343;18.28;30.59;-0.0163422663727;14776.378893;14776;16281;-0.60447761194;-0.60447761194;degrade;oui;;;41745;0.0440392981251;17654;0.0475585101884;19964
37;37;Indre-et-Loire;5;Constance ASCAR_37_5;5ème circonscription;F;ASCAR;Constance;32;FG-FI;3;Non;Non;Non;9.1;41.6122160371;4;8708;10.38;17.36;-0.177040617589;5792.656858;5793;5370;0.873277411624;0.873277411624;améliore;non;;;71423;0.0576651973747;7057;-0.0113279691192;6875
38;38;Isère;1;Olivier VERAN_38_1;1ère circonscription;M;VERAN;Olivier;37;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;19331;23.28;48.52;0.0319282744056;20927.5059705;20928;21572;0.712628290942;0.712628290942;améliore;oui;;;41745;0.0440392981251;24324;0.0688660053042;29371
38;38;Isère;2;Alexis JOLLY_38_2;2ème circonscription;M;JOLLY;Alexis;26;FN;5;Non;Non;Non;8.35;39.7581532234;7;8095;10.46;18.17;-0.133236101993;5956.35743034;5956;4426;0.582992641047;0.582992641047;améliore;oui;;;60621;0.040893260993;5866;0.018172277197;6128
38;38;Isère;2;Jean-Charles COLAS-ROY_38_2;2ème circonscription;M;COLAS-ROY;Jean-Charles;39;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;12326;15.93;27.67;0.030384135453;13289.0220489;13289;13927;0.601499063086;0.601499063086;améliore;oui;;;41745;0.0440392981251;20375;0.0379644776074;22423
38;38;Isère;3;Emilie CHALAS_38_3;3ème circonscription;F;CHALAS;Emilie;39;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;9651;16.18;28.62;0.00949870012591;9869.23343762;9869;9940;0.754325259516;0.754325259516;améliore;oui;;;41745;0.0440392981251;12239;0.00136881575435;12278
38;38;Isère;3;Raphaël BRIOT_38_3;3ème circonscription;M;BRIOT;Raphaël;51;FG-FI;3;Non;Non;Non;8.35;39.7581532234;7;7676;12.87;22.76;-0.0763602183153;6438.35245717;6438;4040;0.340484048405;0.340484048405;améliore;oui;;;71423;0.0576651973747;8585;0.00957759281228;8781
