code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voixt2Modele1;prediction;voixT2_modele2
40;40;Landes;2;Sylviane PACOT_40_2;2ème circonscription;F;PACOT;Sylviane;49;LR-UMP;3;Non;Non;Oui;9.65;43.9947820418;6;13392;11.93;20.22;-0.164792907417;9163.31324906;9163;6433;0.607702256071;0.607702256071;améliore;non;;;15078;0.0310684164536;18840;7.37328592373E-4;18872
40;40;Landes;3;Océane RAVIX_40_3;3ème circonscription;F;RAVIX;Océane;24;FN;3;Non;Non;Non;9.65;43.9947820418;6;10486;10.86;21.66;-0.131819316721;7740.88359386;7741;5518;0.552536231884;0.552536231884;améliore;non;;;60621;0.040893260993;12100;0.0183901181705;12647
40;40;Landes;3;Jean-Pierre STEINER_40_3;3ème circonscription;M;STEINER;Jean-Pierre;67;EM-MODEM;7;Non;Non;Non;9.65;43.9947820418;6;15902;16.47;32.84;0.0460094848923;17902.7385882;17903;18383;0.806529625151;0.806529625151;améliore;oui;;;41745;0.0440392981251;27688;0.0579993012526;32303
41;41;Loir-et-Cher;1;Damien HENAULT_41_1;1ère circonscription;M;HENAULT;Damien;48;LR-UMP;3;Non;Non;Non;8.55;43.4575183529;4;11695;14.13;24.29;-0.0642537077012;10086.6399453;10087;5374;0.254390128144;0.254390128144;améliore;non;;;15078;0.0310684164536;15688;0.00598940710909;15909
41;41;Loir-et-Cher;1;Marc FESNEAU_41_1;1ère circonscription;M;FESNEAU;Marc;46;EM-MODEM;2;Non;Non;Non;8.55;43.4575183529;4;12940;15.63;26.88;0.0678249396106;15572.1265011;15572;14076;2.31690140845;1.715;surestime;oui;;;41745;0.0440392981251;16566;0.0390809899896;18288
41;41;Loir-et-Cher;2;Mathilde PARIS_41_2;2ème circonscription;F;PARIS;Mathilde;32;FN;5;Non;Non;Non;8.55;43.4575183529;4;12772;15.9;26.49;-0.119775566589;9693.5609037;9694;7505;0.584393392823;0.584393392823;améliore;non;1529;0.0836371811642;60621;0.040893260993;13407;0.0117225414896;13784
41;41;Loir-et-Cher;2;Jean-Luc BRAULT_41_2;2ème circonscription;M;BRAULT;Jean-Luc;66;EM-MODEM;7;Non;Non;Non;8.55;43.4575183529;4;11097;13.82;23.02;0.0468713307349;12524.3281476;12524;12043;1.50845665962;1.50845665962;ameliore/surestime;oui;;;41745;0.0440392981251;14265;0.013313536153;14723
41;41;Loir-et-Cher;2;Guillaume PELTIER_41_2;2ème circonscription;M;PELTIER;Guillaume;40;LR-UMP;3;Non;Non;Oui;8.55;43.4575183529;4;11398;14.19;23.64;-0.0820765507887;9435.22153887;9435;12170;-2.54274611399;-1.042;degrade;oui;;;15078;0.0310684164536;12395;0.0210686227694;13043
41;41;Loir-et-Cher;3;Marlène MARTIN_41_3;3ème circonscription;F;MARTIN;Marlène;42;EM-MODEM;3;Non;Non;Oui;8.55;43.4575183529;4;13076;15.9;35.01;0.00891239044706;13352.8520515;13353;12145;-0.297529538131;-0.297529538131;degrade;oui;;;41745;0.0440392981251;18578;0.019005910343;19448
41;41;Loir-et-Cher;3;Jean-Yves NARQUIN_41_3;3ème circonscription;M;NARQUIN;Jean-Yves;66;FN;3;Non;Non;Non;8.55;43.4575183529;4;12065;14.67;32.3;-0.0882727647352;9845.88052487;9846;6637;0.408806190125;0.408806190125;améliore;non;;;60621;0.040893260993;12997;0.0381086165191;14309
42;42;Loire;1;Philippe CLAUSE_42_1;1ère circonscription;M;CLAUSE;Philippe;48;FN;3;Non;Non;Non;9.85;41.9076791457;7;6928;10.56;22.82;-0.131716793272;5115.53529829;5116;3827;0.584327636246;0.584327636246;améliore;non;;;60621;0.040893260993;7600;0.0338354768165;8270
42;42;Loire;1;Magalie VIALLON_42_1;1ère circonscription;F;VIALLON;Magalie;44;EM-MODEM;3;Non;Non;Oui;9.85;41.9076791457;7;9980;15.21;32.87;-0.0130344951713;9684.92018807;9685;9946;8.67647058824;1.715;surestime;oui;;;41745;0.0440392981251;17133;0.0113925587045;17601
42;42;Loire;2;Andrée TAURINYA_42_2;2ème circonscription;F;TAURINYA;Andrée;54;FG-FI;4;Non;Non;Non;9.85;41.9076791457;7;6724;12.65;24.06;-0.120267007761;5097.54064167;5098;3516;0.506857855362;0.506857855362;améliore;oui;;;71423;0.0576651973747;8808;5.73020565744E-4;8820
42;42;Loire;2;Jean-Michel MIS_42_2;2ème circonscription;M;MIS;Jean-Michel;49;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;9161;17.23;32.78;0.0739958746957;11250.9477565;11251;8860;-6.94352159468;-1.042;degrade;oui;;;41745;0.0440392981251;12619;-0.00576201550434;12453
42;42;Loire;3;Valéria FAURE-MUNTIAN_42_3;3ème circonscription;F;FAURE-MUNTIAN;Valéria;32;EM-MODEM;2;Non;Non;Oui;9.85;41.9076791457;7;12239;14.85;32.35;-0.0136052853764;11861.5283014;11862;12250;-34.2727272727;-1.042;degrade;oui;;;41745;0.0440392981251;20015;0.00149668827535;20084
42;42;Loire;3;Isabelle SURPLY_42_3;3ème circonscription;F;SURPLY;Isabelle;32;FN;8;Non;Non;Non;9.85;41.9076791457;7;11497;13.95;30.39;-0.0893059992974;9360.05783173;9360;6370;0.416812951043;0.416812951043;améliore;non;;;60621;0.040893260993;12282;0.0151934146558;12735
42;42;Loire;4;Raphaëlle JEANSON_42_4;4ème circonscription;F;JEANSON;Raphaëlle;36;FN;4;Non;Non;Oui;9.85;41.9076791457;7;14925;14.78;25.63;-0.0850765186896;12269.8095325;12270;7835;0.374471086037;0.374471086037;améliore;non;;;60621;0.040893260993;19932;0.0138788160979;20601
42;42;Loire;4;David KAUFFER_42_4;4ème circonscription;M;KAUFFER;David;46;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;16006;15.85;27.48;0.0521278641757;18345.6032719;18346;14880;-2.07815275311;-1.042;degrade;oui;1;0.29;41745;0.0440392981251;28066;0.0311151950777;30318
42;42;Loire;5;Sarah BROSSET_42_5;5ème circonscription;F;BROSSET;Sarah;34;FN;5;Non;Non;Non;9.85;41.9076791457;7;14263;14.11;23.68;-0.0856313026967;11710.6116626;11711;7563;0.380895522388;0.380895522388;améliore;non;;;60621;0.040893260993;15028;0.0131173917782;15503
42;42;Loire;5;Nathalie SARLES_42_5;5ème circonscription;F;SARLES;Nathalie;55;EM-MODEM;5;Non;Non;Non;9.85;41.9076791457;7;15489;15.32;25.72;-0.0537635264558;13685.4742962;13685;16880;-1.29690869878;-1.042;degrade;oui;;;41745;0.0440392981251;19955;0.0517233404476;22844
42;42;Loire;5;Clotilde ROBIN_42_5;5ème circonscription;F;ROBIN;Clotilde;44;LR-UMP;3;Non;Non;Oui;9.85;41.9076791457;7;12970;12.83;21.54;-0.130121556508;9612.10308119;9612;12265;4.76312056738;1.715;surestime;oui;;;15078;0.0310684164536;14172;0.0223020436541;14960
42;42;Loire;6;Sophie ROBERT_42_6;6ème circonscription;F;ROBERT;Sophie;45;FN;8;Non;Non;Non;9.85;41.9076791457;7;15397;14.32;24.16;-0.0945388549891;12385.0354719;12385;9105;0.478703115067;0.478703115067;améliore;non;;;60621;0.040893260993;21495;0.0353414448349;23486
42;42;Loire;6;Julien BOROWCZYK_42_6;6ème circonscription;M;BOROWCZYK;Julien;38;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;18097;16.83;28.39;0.0445644688884;20289.5505012;20290;19821;1.27204176334;1.27204176334;ameliore/surestime;oui;;;41745;0.0440392981251;32279;0.0660738488859;38626
43;43;Haute-Loire;1;Cécile GALLIEN_43_1;1ère circonscription;F;GALLIEN;Cécile;45;EM-MODEM;3;Non;Non;Non;8.15;43.4725490282;7;15119;15.47;26.05;0.0168671066181;15742.4317947;15742;16423;0.477760736196;0.477760736196;améliore;oui;;;41745;0.0440392981251;30364;0.048333748273;34415
43;43;Haute-Loire;1;Fabien ALBERTINI_43_1;1ère circonscription;M;ALBERTINI;Fabien;49;FN;5;Non;Non;Non;8.15;43.4725490282;7;13748;14.07;23.69;-0.136934104158;10030.103611;10030;4974;0.423751994529;0.423751994529;améliore;non;;;60621;0.040893260993;18800;0.0251679677383;19993
43;43;Haute-Loire;2;Jean-Pierre VIGIER_43_2;2ème circonscription;M;VIGIER;Jean-Pierre;47;LR-UMP;3;Oui;Oui;Oui;8.15;43.4725490282;7;10905;13.73;23.8;-0.00479282397864;10785.3153016;10785;16958;-0.0198248802247;-0.0198248802247;degrade_un_peu;oui;;;15078;0.0310684164536;14610;0.0592501541283;17111
43;43;Haute-Loire;2;Pierre ETEOCLE_43_2;2ème circonscription;M;ETEOCLE;Pierre;47;EM-MODEM;4;Non;Non;Non;8.15;43.4725490282;7;12550;15.8;27.39;0.092173715401;16436.208422;16436;11382;-3.32705479452;-1.042;degrade;oui;;;41745;0.0440392981251;15830;-0.00724770173075;15568
44;44;Loire-Atlantique;1;Sylvie CLABECQ_44_1;1ère circonscription;F;CLABECQ;Sylvie;59;FG-FI;3;Non;Non;Non;8.25;39.7419749576;5;9501;12.69;20.89;-0.215490746697;5784.66977013;5785;4935;0.813841436706;0.813841436706;améliore;non;;;71423;0.0576651973747;12204;0.0116517346113;12545
44;44;Loire-Atlantique;1;François DE RUGY_44_1;1ère circonscription;M;DE RUGY;François;43;EM-MODEM;3;Oui;Oui;Non;8.25;39.7419749576;5;18081;24.15;39.75;0.131710106645;28001.5228874;28002;18645;17.5904255319;1.715;surestime;oui;;;41745;0.0440392981251;19123;0.0706517522342;23226
44;44;Loire-Atlantique;1;Julien BAINVEL_44_1;1ère circonscription;M;BAINVEL;Julien;37;LR-UMP;4;Non;Non;Oui;8.25;39.7419749576;5;9366;12.51;20.59;-0.0826418761596;7743.05380827;7743;7092;0.713720316623;0.713720316623;améliore;oui;;;15078;0.0310684164536;11383;-0.0115680254633;11084
44;44;Loire-Atlantique;2;Carole MALARD_44_2;2ème circonscription;F;MALARD;Carole;42;FG-FI;5;Non;Non;Non;8.25;39.7419749576;5;12277;14.31;22.83;-0.20501556946;7657.31805539;7657;7627;0.993548387097;0.993548387097;améliore;oui;;;71423;0.0576651973747;18387;-0.0057826812242;18144
44;44;Loire-Atlantique;2;Valérie OPPELT_44_2;2ème circonscription;F;OPPELT;Valérie;43;EM-MODEM;2;Non;Non;Non;8.25;39.7419749576;5;17834;20.79;33.16;-0.00665847951339;17562.6595551;17563;19160;-0.204374057315;-0.204374057315;degrade;oui;;;41745;0.0440392981251;27048;0.0668376001314;32446
44;44;Loire-Atlantique;3;Martine GOURDON_44_3;3ème circonscription;F;GOURDON;Martine;58;FG-FI;7;Non;Non;Non;8.25;39.7419749576;5;11873;12.88;21.17;-0.237162248672;6876.98724959;6877;7921;1.26417004049;1.26417004049;ameliore/surestime;oui;;;71423;0.0576651973747;18795;-0.00616277249371;18530
44;44;Loire-Atlantique;3;Anne-France BRUNET_44_3;3ème circonscription;F;BRUNET;Anne-France;54;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;17637;19.13;31.45;-0.0132369919046;17107.5462589;17108;18301;-0.796686746988;-0.796686746988;degrade;oui;13;0.0876923076923;41745;0.0440392981251;26039;0.0722679284357;31796
44;44;Loire-Atlantique;4;Aude AMADOU_44_4;4ème circonscription;F;AMADOU;Aude;37;EM-MODEM;5;Non;Non;Non;8.25;39.7419749576;5;17866;20.09;37.46;-0.0476106057148;16010.9360886;16011;18577;-2.60900140647;-1.042;degrade;oui;;;41745;0.0440392981251;21498;0.068244475138;25906
44;44;Loire-Atlantique;4;Vincent EGRON_44_4;4ème circonscription;M;EGRON;Vincent;48;FG-FI;2;Non;Non;Non;8.25;39.7419749576;5;11579;13.02;24.28;-0.124824492596;8686.53474942;8687;8238;0.865609099072;0.865609099072;améliore;oui;;;71423;0.0576651973747;18356;0.00346224001528;18504
44;44;Loire-Atlantique;5;Katell ANDROMAQUE_44_5;5ème circonscription;F;ANDROMAQUE;Katell;41;FG-FI;3;Non;Non;Non;8.25;39.7419749576;5;12442;10.71;20.13;-0.18277577645;8167.97538999;8168;8723;1.14923366496;1.14923366496;ameliore/surestime;non;;;71423;0.0576651973747;20370;0.00778917258998;20745
44;44;Loire-Atlantique;5;Sarah EL HAÏRY_44_5;5ème circonscription;F;EL HAÏRY;Sarah;28;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;25241;21.72;40.85;-0.0131842938501;24486.2490828;24486;26346;-0.683257918552;-0.683257918552;degrade;oui;;;41745;0.0440392981251;29860;0.0694377472742;36123
44;44;Loire-Atlantique;6;Brigitte MAILLET_44_6;6ème circonscription;F;MAILLET;Brigitte;67;FG-FI;7;Non;Non;Non;8.25;39.7419749576;5;14253;13.02;21.74;-0.21561723576;8675.39083652;8675;8156;0.914876168608;0.914876168608;améliore;non;;;71423;0.0576651973747;18800;0.00910331295358;19207
44;44;Loire-Atlantique;6;Yves DANIEL_44_6;6ème circonscription;M;DANIEL;Yves;62;EM-MODEM;1;Oui;Oui;Oui;8.25;39.7419749576;5;18589;16.98;28.35;0.123202513499;27662.7610765;27663;22921;2.094644506;1.715;surestime;oui;;;41745;0.0440392981251;28547;0.0679875918625;34372
44;44;Loire-Atlantique;7;Franck LOUVRIER_44_7;7ème circonscription;M;LOUVRIER;Franck;49;LR-UMP;3;Non;Non;Oui;8.25;39.7419749576;5;17560;16.23;25.77;-0.0723529925692;14865.2260929;14865;11852;0.472144358795;0.472144358795;améliore;oui;;;15078;0.0310684164536;23167;-0.00556615193504;22872
44;44;Loire-Atlantique;7;Sandrine JOSSO_44_7;7ème circonscription;F;JOSSO;Sandrine;41;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;19988;18.47;29.34;-0.0121232532385;19437.7542705;19438;24615;-0.11886751675;-0.11886751675;degrade_un_peu;oui;;;41745;0.0440392981251;24744;0.0677753872797;29772
44;44;Loire-Atlantique;8;Audrey DUFEU SCHUBERT_44_8;8ème circonscription;F;DUFEU SCHUBERT;Audrey;37;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;14970;17.51;29.23;-0.0126749544613;14539.4120889;14539;16285;-0.327756653992;-0.327756653992;degrade;oui;;;41745;0.0440392981251;22082;0.0447521299864;24771
44;44;Loire-Atlantique;8;Lionel DEBRAYE_44_8;8ème circonscription;M;DEBRAYE;Lionel;63;FG-FI;7;Non;Non;Non;8.25;39.7419749576;5;10919;12.77;21.32;-0.102148296875;8630.47242152;8630;6768;0.551433389545;0.551433389545;améliore;oui;;;71423;0.0576651973747;16859;0.00932910652839;17233
44;44;Loire-Atlantique;9;Claire HUGUES_44_9;9ème circonscription;F;HUGUES;Claire;43;LR-UMP;2;Non;Non;Oui;8.25;39.7419749576;5;14537;12.33;20.15;-0.170388000717;9819.44155839;9819;9560;0.947960618847;0.947960618847;améliore;oui;;;15078;0.0310684164536;21594;0.0125466755037;22246
44;44;Loire-Atlantique;9;Yannick HAURY_44_9;9ème circonscription;M;HAURY;Yannick;62;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;22569;19.15;31.28;-0.00110460913625;22511.6696691;22512;23096;-0.108159392789;-0.108159392789;degrade_un_peu;oui;;;41745;0.0440392981251;25257;0.0685072840403;30462
44;44;Loire-Atlantique;10;Sophie ERRANTE_44_10;10ème circonscription;F;ERRANTE;Sophie;45;EM-MODEM;3;Oui;Oui;Non;8.25;39.7419749576;5;26155;22.84;35.12;0.122559368086;38808.4234526;38808;27946;7.06476828587;1.715;surestime;oui;;;41745;0.0440392981251;29364;0.0704415439306;35640
44;44;Loire-Atlantique;10;Jérôme GUIHO_44_10;10ème circonscription;M;GUIHO;Jérôme;43;LR-UMP;3;Non;Non;Oui;8.25;39.7419749576;5;14293;12.48;19.19;-0.0996739325957;11361.8607191;11362;12069;1.31789568345;1.31789568345;ameliore/surestime;oui;;;15078;0.0310684164536;21580;0.00940143924528;22063
45;45;Loiret;1;Charles-Eric LEMAIGNEN_45_1;1ère circonscription;M;LEMAIGNEN;Charles-Eric;65;LR-UMP;3;Non;Non;Oui;9.75;40.6946683181;4;9705;12.83;21.35;-0.106106261725;7601.32458875;7601;7189;0.836248012719;0.836248012719;améliore;oui;;;15078;0.0310684164536;13524;0.0204806048482;14210
45;45;Loiret;1;Stéphanie RIST_45_1;1ère circonscription;F;RIST;Stéphanie;43;EM-MODEM;3;Non;Non;Non;9.75;40.6946683181;4;14458;19.11;31.81;-0.0241671689497;13675.4319085;13675;17409;-0.265333785158;-0.265333785158;degrade;oui;;;41745;0.0440392981251;17975;0.0525619141936;20629
45;45;Loiret;2;Serge GROUARD_45_2;2ème circonscription;M;GROUARD;Serge;58;LR-UMP;4;Oui;Oui;Oui;9.75;40.6946683181;4;9981;11.71;20.27;-0.0134838687699;9675.87361031;9676;11583;-0.19038701623;-0.19038701623;degrade_un_peu;oui;;;15078;0.0310684164536;15197;0.0201401695659;15954
45;45;Loiret;2;Caroline JANVIER_45_2;2ème circonscription;F;JANVIER;Caroline;35;EM-MODEM;3;Non;Non;Non;9.75;40.6946683181;4;15456;18.13;31.39;-0.0252929122168;14581.5669714;14582;14770;1.27405247813;1.27405247813;ameliore/surestime;oui;;;41745;0.0440392981251;17229;0.0341740379148;18765
45;45;Loiret;3;Jihan CHELLY_45_3;3ème circonscription;F;CHELLY;Jihan;40;EM-MODEM;4;Non;Non;Non;9.75;40.6946683181;4;11432;16.14;28.56;-0.0306449586212;10653.1307462;10653;12519;-0.716651333947;-0.716651333947;degrade;oui;;;41745;0.0440392981251;12822;0.0181218539265;13393
45;45;Loiret;3;Charles DE GEVIGNEY_45_3;3ème circonscription;M;DE GEVIGNEY;Charles;55;FN;3;Non;Non;Non;9.75;40.6946683181;4;10850;15.32;27.11;-0.120350946034;8223.91839372;8224;6941;0.671783064722;0.671783064722;améliore;non;;;60621;0.040893260993;10850;0.0269992818954;11594
45;45;Loiret;3;Claude DE GANAY_45_3;3ème circonscription;M;DE GANAY;Claude;63;LR-UMP;3;Oui;Oui;Oui;9.75;40.6946683181;4;8919;12.59;22.28;-0.0192481838714;8532.33660108;8532;8364;0.697297297297;0.697297297297;améliore;oui;;;15078;0.0310684164536;8919;0.0232071939833;9437
45;45;Loiret;4;Jean-Pierre DOOR_45_4;4ème circonscription;M;DOOR;Jean-Pierre;75;LR-UMP;7;Oui;Oui;Oui;9.75;40.6946683181;4;9956;13.35;26.42;-0.102538979757;7862.23296447;7862;8507;1.44513457557;1.44513457557;ameliore/surestime;oui;;;15078;0.0310684164536;10881;0.0107924725671;11162
45;45;Loiret;4;Ludovic MARCHETTI_45_4;4ème circonscription;M;MARCHETTI;Ludovic;31;FN;8;Non;Non;Non;9.75;40.6946683181;4;12153;16.29;32.25;-0.107935055219;9478.6926793;9479;7434;0.566645475736;0.566645475736;améliore;non;;;60621;0.040893260993;12741;0.0150287732373;13206
45;45;Loiret;4;Mélusine HARLÉ_45_4;4ème circonscription;F;HARLÉ;Mélusine;44;EM-MODEM;2;Non;Non;Non;9.75;40.6946683181;4;9676;12.97;25.68;-0.0307759066038;9014.04979987;9014;10215;-1.22820037106;-1.042;degrade;oui;;;41745;0.0440392981251;12172;0.0134028371761;12566
45;45;Loiret;5;Jeanne BEAULIER_45_5;5ème circonscription;F;BEAULIER;Jeanne;38;FN;5;Non;Non;Non;9.75;40.6946683181;4;11660;15.65;26.41;-0.100253170081;9256.46962504;9256;6784;0.49302707137;0.49302707137;améliore;non;;;60621;0.040893260993;12262;0.0221190497267;12938
45;45;Loiret;5;Marianne DUBOIS_45_5;5ème circonscription;F;DUBOIS;Marianne;59;LR-UMP;8;Oui;Oui;Oui;9.75;40.6946683181;4;9642;12.94;21.84;-0.0189566432532;9230.18666295;9230;8414;0.335504885993;0.335504885993;améliore;oui;;;15078;0.0310684164536;10588;0.0168055418457;11023
45;45;Loiret;5;David SIMONNET_45_5;5ème circonscription;M;SIMONNET;David;47;EM-MODEM;2;Non;Non;Non;9.75;40.6946683181;4;10357;13.9;23.46;0.0840147754226;13167.2982024;13167;10640;9.92932862191;1.715;surestime;oui;;;41745;0.0440392981251;13424;0.0106759727178;13767
45;45;Loiret;6;Richard RAMOS_45_6;6ème circonscription;M;RAMOS;Richard;49;EM-MODEM;3;Non;Non;Non;9.75;40.6946683181;4;12574;17.52;35.54;0.0880094572856;16217.0430446;16217;12841;13.6441947566;1.715;surestime;oui;;;41745;0.0440392981251;20037;0.0148079821931;20757
45;45;Loiret;6;Myriam BACHIR_45_6;6ème circonscription;F;BACHIR;Myriam;44;FN;3;Non;Non;Non;9.75;40.6946683181;4;8364;11.65;23.64;-0.0926361676422;6757.37244469;6757;4229;0.388633615478;0.388633615478;améliore;non;;;60621;0.040893260993;9665;0.032555386586;10481
46;46;Lot;1;Sébastien MAUREL_46_1;1ère circonscription;M;MAUREL;Sébastien;46;EM-MODEM;2;Non;Non;Non;9.25;46.5984192153;6;13676;19.3;32.5;0.0524772665545;15691.3475168;15691;11552;-0.94868173258;-0.94868173258;degrade;oui;;;41745;0.0440392981251;18550;-0.00266500570858;18437
46;46;Lot;1;Isabelle EYMES_46_1;1ère circonscription;F;EYMES;Isabelle;57;FG-FI;7;Non;Non;Non;9.25;46.5984192153;6;9754;13.77;23.18;-0.154860103355;6828.45808452;6828;5813;0.742451154529;0.742451154529;améliore;non;;;71423;0.0576651973747;12755;0.00254824466374;12831
46;46;Lot;2;Roland HUREAUX_46_2;2ème circonscription;M;HUREAUX;Roland;68;LR-UMP;7;Non;Non;Non;9.25;46.5984192153;6;9409;14.37;22.3;-0.103433380054;7414.98178437;7415;1325;0.246660069273;0.246660069273;améliore;non;;;15078;0.0310684164536;12591;0.0219127701085;13278
46;46;Lot;2;Huguette TIEGNA_46_2;2ème circonscription;F;TIEGNA;Huguette;35;EM-MODEM;3;Non;Non;Non;9.25;46.5984192153;6;12069;18.43;28.6;-0.00195261747088;12014.8587593;12015;13206;-0.0474934036939;-0.0474934036939;degrade_un_peu;oui;;;41745;0.0440392981251;15657;0.010385907568;16045
47;47;Lot-et-Garonne;1;Catherine LESNÉ_47_1;1ère circonscription;F;LESNÉ;Catherine;49;FN;3;Non;Non;Non;10.15;44.5258410692;6;11819;13.4;27.97;-0.117938078916;9008.29611786;9008;7164;0.603866809882;0.603866809882;améliore;non;;;60621;0.040893260993;13323;0.0283102522709;14285
47;47;Lot-et-Garonne;1;Michel LAUZZANA_47_1;1ère circonscription;M;LAUZZANA;Michel;60;EM-MODEM;3;Non;Non;Oui;10.15;44.5258410692;6;13019;14.76;30.81;0.0332618804287;14144.8989542;14145;14846;0.616310892173;0.616310892173;améliore;oui;;;41745;0.0440392981251;21732;0.0144171945397;22491
47;47;Lot-et-Garonne;2;Hélène LAPORTE_47_2;2ème circonscription;F;LAPORTE;Hélène;38;FN;3;Non;Non;Non;10.15;44.5258410692;6;11305;14.68;25.26;-0.105090085225;8875.24767549;8875;8214;0.786153348431;0.786153348431;améliore;oui;;;60621;0.040893260993;15501;0.0212579934021;16320
47;47;Lot-et-Garonne;2;Alexandre FRESCHI_47_2;2ème circonscription;M;FRESCHI;Alexandre;38;EM-MODEM;3;Non;Non;Non;10.15;44.5258410692;6;10416;13.52;23.27;0.0349464175184;11368.6122809;11369;11473;0.901608325449;0.901608325449;améliore;oui;;;41745;0.0440392981251;22183;-0.00246520181538;22057
47;47;Lot-et-Garonne;3;Étienne BOUSQUET-CASSAGNE_47_3;3ème circonscription;M;BOUSQUET-CASSAGNE;Étienne;27;FN;3;Non;Non;Non;10.15;44.5258410692;6;10345;13.67;23.55;-0.107333656553;8079.72981828;8080;7839;0.903830806065;0.903830806065;améliore;oui;;;60621;0.040893260993;14523;0.0177745274633;15156
47;47;Lot-et-Garonne;3;Olivier DAMAISIN_47_3;3ème circonscription;M;DAMAISIN;Olivier;50;EM-MODEM;2;Non;Non;Non;10.15;44.5258410692;6;10522;13.9;23.96;0.0604558761686;12369.5022197;12370;11922;1.32;1.32;ameliore/surestime;oui;;;41745;0.0440392981251;22295;-0.0034560478873;22118
48;48;Lozère;1;Pierre MOREL A L'HUISSIER_48_1;1ère circonscription;M;MOREL A L'HUISSIER;Pierre;58;LR-UMP;3;Oui;Oui;Oui;6.25;44.643526338;8;8495;14.28;23.87;-0.0717583598456;7201.20249626;7201;10600;-0.614726840855;-0.614726840855;degrade;oui;;;15078;0.0310684164536;11881;0.0177920874248;12400
48;48;Lozère;1;Francis PALOMBI_48_1;1ère circonscription;M;PALOMBI;Francis;68;EM-MODEM;7;Non;Non;Non;6.25;44.643526338;8;9206;15.47;25.87;-0.0299456673719;8592.61400916;8593;7427;0.344575604272;0.344575604272;améliore;oui;;;41745;0.0440392981251;11730;0.0164128477859;12200
49;49;Maine-et-Loire;1;Caroline FEL_49_1;1ère circonscription;F;FEL;Caroline;43;LR-UMP;3;Non;Non;Oui;9.2;40.2216024658;5;12565;14.97;24.48;-0.203818739524;7858.57411512;7859;6369;0.759522272434;0.759522272434;améliore;oui;;;15078;0.0310684164536;16177;0.00708075741719;16447
49;49;Maine-et-Loire;1;Matthieu ORPHELIN_49_1;1ère circonscription;M;ORPHELIN;Matthieu;44;EM-MODEM;3;Non;Non;Non;9.2;40.2216024658;5;15881;18.92;30.93;-0.0179937377535;15236.4611275;15236;17058;-0.548003398471;-0.548003398471;degrade;oui;;;41745;0.0440392981251;20057;0.0544484374785;23149
49;49;Maine-et-Loire;2;Stella DUPONT_49_2;2ème circonscription;F;DUPONT;Stella;43;EM-MODEM;8;Non;Non;Non;9.2;40.2216024658;5;17205;19.04;31.08;-0.0810611481933;14275.5723284;14276;21473;-0.686269915651;-0.686269915651;degrade;oui;;;41745;0.0440392981251;22026;0.0715946291374;26835
